change2_original_id,patch_original_id,patch_name,date,is_correct
kernel-change2-548457,kernel-patch-10359995,"[RFC,12/13] arm64: dts: allwinner: a64: Add HDMI pipeline",2018-04-24T13:34:24,1
kernel-change2-548457,kernel-patch-10371665,[14/21] arm64: dts: allwinner: a64: Add HDMI pipeline,2018-04-30T11:40:51,1
kernel-change2-548457,kernel-patch-10409373,"[v2,19/26] arm64: dts: allwinner: a64: Add HDMI pipeline",2018-05-18T09:45:29,1
kernel-change2-548457,kernel-patch-10532141,"[v3,07/18] arm64: dts: allwinner: a64: Add tcon1 HDMI pipeline",2018-07-18T10:54:47,1
kernel-change2-600884,kernel-patch-6892751,"[v4,1/3] dt-binding: spi: Mediatek: Document devicetree bindings for spi bus",2015-07-29T11:04:32,0
kernel-change2-600884,kernel-patch-6965671,"[v5,1/3] spi: Mediatek: Document devicetree bindings for spi bus",2015-08-07T07:19:49,0
kernel-change2-600884,kernel-patch-7099821,[3/3] spi: Mediatek: Document devicetree bindings update for spi bus,2015-08-31T13:18:58,0
kernel-change2-657506,kernel-patch-11508815,"[v4,10/16] mtd: spi-nor: do 2 byte reads for SR and FSR in DTR mode",2020-04-24T18:44:04,1
kernel-change2-657506,kernel-patch-11557881,"[v5,11/19] mtd: spi-nor: core: do 2 byte reads for SR and FSR in DTR mode",2020-05-19T14:26:33,1
kernel-change2-657506,kernel-patch-11560787,"[v6,11/19] mtd: spi-nor: core: do 2 byte reads for SR and FSR in DTR mode",2020-05-20T16:30:45,1
kernel-change2-657506,kernel-patch-11565271,"[v7,12/20] mtd: spi-nor: core: do 2 byte reads for SR and FSR in DTR mode",2020-05-22T10:12:53,1
kernel-change2-657506,kernel-patch-11566329,"[v8,11/19] mtd: spi-nor: core: do 2 byte reads for SR and FSR in DTR mode",2020-05-22T22:40:34,1
kernel-change2-657506,kernel-patch-11568403,"[v9,11/19] mtd: spi-nor: core: do 2 byte reads for SR and FSR in DTR mode",2020-05-25T09:15:36,1
kernel-change2-657506,kernel-patch-11621479,"[v10,09/17] mtd: spi-nor: core: do 2 byte reads for SR and FSR in DTR mode",2020-06-23T18:30:22,1
kernel-change2-556332,kernel-patch-12750206,dt-bindings: phy: Add compatible for Mediatek MT8192,2022-02-17T13:56:20,1
kernel-change2-556332,kernel-patch-12758573,"[v2,1/1] dt-bindings: phy: mediatek, tphy: Add compatible for MT8192",2022-02-24T13:08:22,1
kernel-change2-626754,kernel-patch-11525343,docs: dt: fix broken links due to txt->yaml renames,2020-05-04T09:30:20,1
kernel-change2-626754,kernel-patch-11603841,[13/29] dt: fix broken links due to txt->yaml renames,2020-06-15T06:46:52,1
kernel-change2-549831,kernel-patch-10887299,"[v2,1/5] arm64: allwinner: h6: orangepi: Add PIO regulators",2019-04-05T12:24:42,1
kernel-change2-549831,kernel-patch-10889135,"[v3,5/6] arm64: allwinner: h6: orangepi: Add PIO regulators",2019-04-08T09:26:18,1
kernel-change2-549831,kernel-patch-10889755,"[v4,5/6] arm64: dts: allwinner: h6: orangepi: Add PIO regulators",2019-04-08T15:27:54,1
kernel-change2-536183,kernel-patch-13025503,[06/20] arm64: dts: Update cache properties for exynos,2022-10-31T09:19:45,1
kernel-change2-536183,kernel-patch-13053264,"[v3,1/2] arm64: dts: Update cache properties for exynos",2022-11-23T09:01:03,1
kernel-change2-536183,kernel-patch-13053304,"[v4,1/2] arm64: dts: exynos: Update cache properties",2022-11-23T09:24:44,1
kernel-change2-585435,kernel-patch-9203423,"[v3,2/7] arm64: vmlinux.ld: Add .mmuoff.{text,data} sections",2016-06-28T14:51:45,1
kernel-change2-585435,kernel-patch-9281623,"[v4,2/3] arm64: vmlinux.ld: Add .mmuoff.{text,data} sections",2016-08-15T17:12:01,1
kernel-change2-585435,kernel-patch-9287467,"[v4,2/3] arm64: vmlinux.ld: Add .mmuoff.{text, data} sections",2016-08-18T11:55:23,1
kernel-change2-585435,kernel-patch-9294001,"[v5,2/3] arm64: vmlinux.ld: Add mmuoff text and data sections",2016-08-22T17:35:18,1
kernel-change2-579296,kernel-patch-7637071,"[RESEND,RFC/PATCH,1/8] dt-bindings: Add a binding for Mediatek Video Processor Unit",2015-11-17T12:54:38,1
kernel-change2-579296,kernel-patch-7827891,"[v2,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2015-12-11T09:55:36,1
kernel-change2-579296,kernel-patch-7946811,"[v3,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-01-04T10:11:49,1
kernel-change2-579296,kernel-patch-8220011,"[v4,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-02-04T11:34:56,1
kernel-change2-579296,kernel-patch-8388741,"[v5,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-02-23T08:11:14,1
kernel-change2-579296,kernel-patch-8686211,"[v6,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-03-29T11:32:03,1
kernel-change2-579296,kernel-patch-8905451,"[v7,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-04-22T04:25:24,1
kernel-change2-579296,kernel-patch-8927341,"[v8,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-04-25T12:30:31,1
kernel-change2-579296,kernel-patch-8936371,"[v9,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-04-26T08:58:30,1
kernel-change2-579296,kernel-patch-9002261,"[v10,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-05-03T10:11:20,1
kernel-change2-647387,kernel-patch-13096434,"[v3,6/6] arm64: dts: freescale: add initial apalis imx8 aka quadmax carrier board support",2023-01-11T11:05:57,1
kernel-change2-647387,kernel-patch-13105758,"[v4,11/17] arm64: dts: freescale: add apalis imx8 aka quadmax carrier board support",2023-01-18T07:26:49,1
kernel-change2-647387,kernel-patch-13116940,"[v5,10/10] arm64: dts: freescale: add apalis imx8 aka quadmax carrier board support",2023-01-26T11:08:33,1
kernel-change2-647387,kernel-patch-13126427,"[v6,10/10] arm64: dts: freescale: add apalis imx8 aka quadmax carrier board support",2023-02-02T15:32:20,1
kernel-change2-647387,kernel-patch-13132507,"[v7,10/10] arm64: dts: freescale: add apalis imx8 aka quadmax carrier board support",2023-02-08T06:56:41,1
kernel-change2-539881,kernel-patch-6668871,"[07/12,media] tsin: c8sectpfe: STiH407/10 Linux DVB demux support",2015-06-24T15:11:05,1
kernel-change2-539881,kernel-patch-6905631,"[v2,06/11,media] c8sectpfe: STiH407/10 Linux DVB demux support",2015-07-30T17:08:56,1
kernel-change2-588223,kernel-patch-10583579,[3/7] spi: spi-mem: Add a driver for NXP FlexSPI controller,2018-08-31T10:30:00,1
kernel-change2-588223,kernel-patch-10602315,"[v2,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2018-09-17T09:48:26,1
kernel-change2-588223,kernel-patch-10609835,"[v3,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2018-09-21T10:21:59,1
kernel-change2-588223,kernel-patch-10630429,"[v4,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2018-10-08T11:11:39,1
kernel-change2-588223,kernel-patch-10636479,"[v4,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2018-10-11T11:00:32,1
kernel-change2-588223,kernel-patch-10652817,"[RESEND,v4,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2018-10-23T08:56:46,1
kernel-change2-588223,kernel-patch-10685999,"[v5,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2018-11-16T11:13:52,1
kernel-change2-588223,kernel-patch-10751699,"[v6,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2019-01-08T09:24:41,1
kernel-change2-588223,kernel-patch-10764165,"[v7,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2019-01-15T09:50:26,1
kernel-change2-588223,kernel-patch-10764349,"[v8,1/5] spi: spi-mem: Add driver for NXP FlexSPI controller",2019-01-15T12:00:15,1
kernel-change2-509021,kernel-patch-10785595,[07/10] soc: mediatek: add cmdq_dev_get_event function,2019-01-29T07:32:04,1
kernel-change2-509021,kernel-patch-10840749,"[v2,10/10] soc: mediatek: cmdq: add cmdq_dev_get_event function",2019-03-06T09:50:35,1
kernel-change2-509021,kernel-patch-10874397,"[v3,11/12] soc: mediatek: cmdq: add cmdq_dev_get_event function",2019-03-28T02:19:32,1
kernel-change2-509021,kernel-patch-10900807,"[v4,11/12] soc: mediatek: cmdq: add cmdq_dev_get_event function",2019-04-15T12:58:32,1
kernel-change2-509021,kernel-patch-10932493,"[v5,11/12] soc: mediatek: cmdq: add cmdq_dev_get_event function",2019-05-07T08:13:54,1
kernel-change2-509021,kernel-patch-10946231,"[v6,11/12] soc: mediatek: cmdq: add cmdq_dev_get_event function",2019-05-16T09:02:23,1
kernel-change2-509021,kernel-patch-10946087,"[v6,11/12] soc: mediatek: cmdq: add cmdq_dev_get_event function",2019-05-16T09:27:54,1
kernel-change2-615906,kernel-patch-11851109,"[v4,19/34] clk: mediatek: Add MT8192 imp i2c wrapper c clock support",2020-10-22T12:37:12,0
kernel-change2-615906,kernel-patch-11851105,"[v4,20/34] clk: mediatek: Add MT8192 imp i2c wrapper e clock support",2020-10-22T12:37:13,0
kernel-change2-615906,kernel-patch-11851131,"[v4,21/34] clk: mediatek: Add MT8192 imp i2c wrapper n clock support",2020-10-22T12:37:14,0
kernel-change2-615906,kernel-patch-11851135,"[v4,22/34] clk: mediatek: Add MT8192 imp i2c wrapper s clock support",2020-10-22T12:37:15,0
kernel-change2-615906,kernel-patch-11851143,"[v4,23/34] clk: mediatek: Add MT8192 imp i2c wrapper w clock support",2020-10-22T12:37:16,0
kernel-change2-615906,kernel-patch-11851225,"[v4,24/34] clk: mediatek: Add MT8192 imp i2c wrapper ws clock support",2020-10-22T12:37:17,0
kernel-change2-615906,kernel-patch-11890133,"[v5,14/24] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2020-11-09T02:03:39,0
kernel-change2-615906,kernel-patch-11986527,"[v6,14/22] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2020-12-22T13:09:39,0
kernel-change2-615906,kernel-patch-12157511,"[v7,14/22] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-03-23T11:35:04,0
kernel-change2-615906,kernel-patch-12160673,"[RESEND,v7,14/22] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-03-24T10:41:02,0
kernel-change2-615906,kernel-patch-12239717,"[v8,14/22] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-05-05T10:07:06,0
kernel-change2-615906,kernel-patch-12277283,"[v9,14/22] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-05-24T12:20:45,0
kernel-change2-615906,kernel-patch-12323435,"[v10,11/19] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-06-16T00:36:35,0
kernel-change2-615906,kernel-patch-12352081,"[v11,11/19] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-06-30T13:27:56,0
kernel-change2-615906,kernel-patch-12358087,"[v12,12/20] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-07-05T03:38:16,0
kernel-change2-615906,kernel-patch-12359857,"[v13,13/21] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-07-06T06:19:12,0
kernel-change2-615906,kernel-patch-12399239,"[v14,13/21] clk: mediatek: Add MT8192 imp i2c wrapper clock support",2021-07-26T10:57:11,0
kernel-change2-511069,kernel-patch-2524461,"[RFC,v2,2/4] arm: introduce CONFIG_PARAVIRT and pv_time_ops",2013-05-06T14:51:16,1
kernel-change2-511069,kernel-patch-2539911,"[v3,3/4] arm: introduce CONFIG_PARAVIRT, PARAVIRT_TIME_ACCOUNTING and pv_time_ops",2013-05-08T15:41:53,1
kernel-change2-511069,kernel-patch-2625961,"[v4,3/4] arm: introduce CONFIG_PARAVIRT, PARAVIRT_TIME_ACCOUNTING and pv_time_ops",2013-05-28T17:54:31,1
kernel-change2-511069,kernel-patch-2636891,"[v5,3/4] arm: introduce CONFIG_PARAVIRT, PARAVIRT_TIME_ACCOUNTING and pv_time_ops",2013-05-30T13:35:01,1
kernel-change2-511069,kernel-patch-2793801,"[v6,3/5] arm: introduce CONFIG_PARAVIRT, PARAVIRT_TIME_ACCOUNTING and pv_time_ops",2013-06-27T13:54:30,1
kernel-change2-511069,kernel-patch-2798411,"[v7,3/6] arm: introduce CONFIG_PARAVIRT, PARAVIRT_TIME_ACCOUNTING and pv_time_ops",2013-06-28T11:20:44,1
