change2_original_id,patch_original_id,patch_name,date,is_correct
kernel-change2-659013,kernel-patch-2852899,"[1/7] usb: dwc3: get ""usb_phy"" only if the platform indicates the presence of PHY",2013-09-02T15:43:05,yes
kernel-change2-659013,kernel-patch-3047641,"[v2,1/7] usb: dwc3: get ""usb_phy"" only if the platform indicates the presence of PHY's",2013-10-15T19:54:11,yes
kernel-change2-655369,kernel-patch-3885681,"[RFC,03/47] mtd: nand: add shared register defines for ST's NAND Controller drivers",2014-03-25T08:19:20,yes
kernel-change2-655369,kernel-patch-4717471,[6/8] mtd: nand: add shared register defines for ST's NAND Controller drivers,2014-08-13T09:12:05,yes
kernel-change2-655369,kernel-patch-4735691,[6/8] mtd: nand: add shared register defines for ST's NAND Controller drivers,2014-08-18T10:31:57,yes
kernel-change2-655369,kernel-patch-4787951,[6/9] mtd: nand: stm_nand_bch: add shared register defines for ST's NAND Controller drivers,2014-08-27T12:42:21,yes
kernel-change2-655369,kernel-patch-5236441,"[v4,08/11] mtd: nand: stm_nand_bch: add shared register defines for ST's NAND Controller drivers",2014-11-05T16:59:50,yes
kernel-change2-600803,kernel-patch-6991561,"[RFC,1/3] nvmem: make default user binary file root-access only",2015-08-11T11:03:12,yes
kernel-change2-600803,kernel-patch-7344331,"[v2,1/3] nvmem: core: make default user binary file root-access only",2015-10-07T11:00:47,yes
kernel-change2-600803,kernel-patch-7346651,nvmem: core: make default user binary file root-access only,2015-10-07T16:35:14,yes
kernel-change2-634789,kernel-patch-5463261,"[RFC,PATCHv2,7/7] ARM: dts: exynos: Add PPMU dt node to Exynos3250-based Rinato board",2014-12-09T14:13:06,yes
kernel-change2-634789,kernel-patch-5481151,"[RFC,PATCHv3,7/7] ARM: dts: exynos: Add PPMU dt node to Exynos3250-based Rinato board",2014-12-12T08:27:32,yes
kernel-change2-634789,kernel-patch-5504511,"[PATCHv4,8/8] ARM: dts: exynos: Add PPMU dt node to Exynos3250-based Rinato board",2014-12-16T23:26:57,yes
kernel-change2-634789,kernel-patch-5530081,"[PATCHv5,8/9] ARM: dts: exynos: Add PPMU node to Exynos3250-based Rinato board",2014-12-23T03:18:16,yes
kernel-change2-613352,kernel-patch-910862,"[v3,01/40] Subject: ARM: mm: proc-macros Add generic proc/cache/tlb struct definition macros",2011-06-23T17:50:09,yes
kernel-change2-613352,kernel-patch-953022,"[v4,01/40] ARM: mm: proc-macros: Add generic proc/cache/tlb struct definition macros",2011-07-07T14:27:08,yes
kernel-change2-563262,kernel-patch-12763263,[2/3] dt-bindings: spi: Update clock-names property for ARM pl022,2022-02-28T12:43:44,yes
kernel-change2-563262,kernel-patch-12772312,[2/2] dt-bindings: spi: Update clock-names property for ARM pl022,2022-03-07T20:37:45,yes
kernel-change2-563262,kernel-patch-12773146,"[v2,2/2] dt-bindings: spi: Update clock-names property for ARM pl022",2022-03-08T07:21:25,yes
kernel-change2-563262,kernel-patch-12775348,[v3] spi: Update clock-names property for arm pl022,2022-03-09T17:18:47,yes
kernel-change2-542883,kernel-patch-12837224,[kernel] KVM: PPC: Make KVM_CAP_IRQFD_RESAMPLE platform dependent,2022-05-04T07:48:07,yes
kernel-change2-542883,kernel-patch-12982093,"[kernel,v2] KVM: PPC: Make KVM_CAP_IRQFD_RESAMPLE support platform dependent",2022-09-20T12:51:43,yes
kernel-change2-542883,kernel-patch-12983223,"[kernel,v3] KVM: PPC: Make KVM_CAP_IRQFD_RESAMPLE support platform dependent",2022-09-21T04:49:25,yes
kernel-change2-542883,kernel-patch-12997890,"[kernel,v4] KVM: PPC: Make KVM_CAP_IRQFD_RESAMPLE support platform dependent",2022-10-03T23:57:22,yes
kernel-change2-572845,kernel-patch-1552421,"[RFC,v3,4/4] watchdog: WatchDog Timer Driver Core: fix comment",2012-10-05T10:16:09,yes
kernel-change2-572845,kernel-patch-1569841,"[v4,8/8] watchdog: WatchDog Timer Driver Core - fix comment",2012-10-09T12:04:11,yes
kernel-change2-572845,kernel-patch-1764931,"[v5,8/8] watchdog: WatchDog Timer Driver Core - fix comment",2012-11-19T14:10:43,yes
kernel-change2-572845,kernel-patch-1783741,"[v6,7/7] watchdog: WatchDog Timer Driver Core - fix comment",2012-11-22T12:51:56,yes
kernel-change2-605489,kernel-patch-6827461,[06/14] TEMPORARY: arm: update public headers for GICv3 ITS emulation,2015-07-20T13:02:08,yes
kernel-change2-605489,kernel-patch-9240069,"[v7,07/15] TEMPORARY: update public headers for GICv3 ITS emulation",2016-07-20T17:04:27,yes
kernel-change2-655341,kernel-patch-10887977,[02/12] drm: sun4i: Add support for enabling DDC I2C bus to dw_hdmi glue,2019-04-05T23:45:04,yes
kernel-change2-655341,kernel-patch-10890299,"[v2,08/13] drm: sun4i: Add support for enabling DDC I2C bus to dw_hdmi glue",2019-04-09T00:24:47,yes
kernel-change2-655341,kernel-patch-10895613,"[v3,07/11] drm: sun4i: Add support for enabling DDC I2C bus power to dw_hdmi glue",2019-04-11T10:19:47,yes
kernel-change2-655341,kernel-patch-10899551,"[v4,7/9] drm: sun4i: Add support for enabling DDC I2C bus power to dw_hdmi glue",2019-04-13T16:54:16,yes
kernel-change2-614100,kernel-patch-9562445,arm64: Add support for VMID aware PIPT instruction cache cache,2017-02-08T12:43:27,yes
kernel-change2-614100,kernel-patch-9584675,[RESEND] arm64: Add support for VMID aware PIPT instruction cache,2017-02-21T14:09:55,yes
kernel-change2-510362,kernel-patch-9599835,[5/9] mmc: sdhci-of-esdhc: add tuning block support,2017-03-02T09:47:26,yes
kernel-change2-510362,kernel-patch-9602187,"[v2,3/7] mmc: sdhci-of-esdhc: add tuning support",2017-03-03T08:18:45,yes
kernel-change2-510362,kernel-patch-9645535,"[v3,3/7] mmc: sdhci-of-esdhc: add tuning support",2017-03-27T07:49:38,yes
kernel-change2-510331,kernel-patch-9779327,"[v12,02/14] sun4i-codec: Add Mic Playback Volume.",2017-06-09T20:49:31,yes
kernel-change2-510331,kernel-patch-9807713,"[v13,02/14] ASoC: sun4i-codec: Add Mic Playback Volume.",2017-06-24T06:24:07,yes
kernel-change2-510331,kernel-patch-10788703,"[v15,2/8] ASoC: sun4i-codec: Add Mic Playback Volume",2019-01-30T10:39:38,yes
kernel-change2-516350,kernel-patch-10478385,"[v3,01/17] khwasan, mm: change kasan hooks signatures",2018-06-20T17:39:47,yes
kernel-change2-516350,kernel-patch-10488957,"[v4,01/17] khwasan, mm: change kasan hooks signatures",2018-06-26T13:15:11,yes
kernel-change2-516350,kernel-patch-10561833,"[v5,01/18] khwasan, mm: change kasan hooks signatures",2018-08-09T19:20:53,yes
kernel-change2-516350,kernel-patch-10580037,"[v6,01/18] khwasan, mm: change kasan hooks signatures",2018-08-29T11:35:05,yes
kernel-change2-516350,kernel-patch-10606405,"[v8,01/20] kasan, mm: change hooks signatures",2018-09-19T18:54:40,yes
kernel-change2-516350,kernel-patch-10610457,"[v9,01/20] kasan, mm: change hooks signatures",2018-09-21T15:13:23,yes
kernel-change2-516350,kernel-patch-10670929,"[v10,01/22] kasan, mm: change hooks signatures",2018-11-06T17:30:16,yes
kernel-change2-516350,kernel-patch-10689081,"[v11,01/24] kasan, mm: change hooks signatures",2018-11-19T17:26:17,yes
kernel-change2-516350,kernel-patch-10700961,"[v12,01/25] kasan, mm: change hooks signatures",2018-11-27T16:55:19,yes
kernel-change2-516350,kernel-patch-10715751,"[v13,01/25] kasan, mm: change hooks signatures",2018-12-06T12:24:19,yes
kernel-change2-542107,kernel-patch-9986193,watchdog: lpc18xx_wdt: Convert timers to use,2017-10-05T00:54:02,yes
kernel-change2-542107,kernel-patch-10010113,watchdog: lpc18xx_wdt: Convert timers to use timer_setup(),2017-10-16T23:20:07,yes
kernel-change2-559321,kernel-patch-12008037,MAINTAINERS: mark all linux-arm-kernel@infradead as moderated,2021-01-09T08:12:37,yes
kernel-change2-559321,kernel-patch-12383673,MAINTAINERS: mark all linux-arm-kernel@infradead list as moderated,2021-07-17T15:14:40,yes
kernel-change2-579296,kernel-patch-7637071,"[RESEND,RFC/PATCH,1/8] dt-bindings: Add a binding for Mediatek Video Processor Unit",2015-11-17T12:54:38,yes
kernel-change2-579296,kernel-patch-7827891,"[v2,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2015-12-11T09:55:36,yes
kernel-change2-579296,kernel-patch-7946811,"[v3,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-01-04T10:11:49,yes
kernel-change2-579296,kernel-patch-8220011,"[v4,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-02-04T11:34:56,yes
kernel-change2-579296,kernel-patch-8388741,"[v5,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-02-23T08:11:14,yes
kernel-change2-579296,kernel-patch-8686211,"[v6,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-03-29T11:32:03,yes
kernel-change2-579296,kernel-patch-8905451,"[v7,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-04-22T04:25:24,yes
kernel-change2-579296,kernel-patch-8927341,"[v8,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-04-25T12:30:31,yes
kernel-change2-579296,kernel-patch-8936371,"[v9,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-04-26T08:58:30,yes
kernel-change2-579296,kernel-patch-9002261,"[v10,1/8] dt-bindings: Add a binding for Mediatek Video Processor",2016-05-03T10:11:20,yes
kernel-change2-517060,kernel-patch-949592,[06/17] mach-shark: retire custom LED code,2011-07-06T12:34:36,yes
kernel-change2-517060,kernel-patch-1030852,[05/17] mach-shark: retire custom LED code,2011-08-03T09:34:37,yes
kernel-change2-517060,kernel-patch-1052882,[06/18] mach-shark: retire custom LED code,2011-08-10T12:05:40,yes
kernel-change2-517060,kernel-patch-1101412,[06/18] mach-shark: retire custom LED code,2011-08-26T09:03:23,yes
kernel-change2-517060,kernel-patch-1311081,[05/18] ARM: mach-shark: retire custom LED code,2012-08-13T05:51:29,yes
kernel-change2-596744,kernel-patch-11379687,[2/5] ARM: dts: imx6sx: imx: make gpt node name generic,2020-02-13T02:52:57,yes
kernel-change2-596744,kernel-patch-11381535,"[V2,2/5] ARM: dts: imx6sx: make gpt node name generic",2020-02-14T02:10:08,yes
kernel-change2-511434,kernel-patch-4182831,"[RFC,03/11] sound: ASoC: kirkwood: Remove ARCH_KIRKWOOD dependency",2014-05-15T14:23:47,yes
kernel-change2-511434,kernel-patch-4526931,"[v2,04/12] ASoC: kirkwood: Remove ARCH_KIRKWOOD dependency",2014-07-10T21:36:24,yes
kernel-change2-659009,kernel-patch-13203125,net: stmmac: fix system hang when setting up standalone tag_8021q VLAN for DSA ports,2023-04-06T10:04:37,yes
kernel-change2-659009,kernel-patch-13205053,net: stmmac: fix system hang when setting up standalone tag_8021q VLAN for DSA ports,2023-04-07T16:15:12,yes
kernel-change2-659009,kernel-patch-13205055,[net] net: stmmac: fix system hang when setting up standalone tag_8021q VLAN for DSA ports,2023-04-07T16:42:56,yes
kernel-change2-659009,kernel-patch-13205754,net: stmmac:fix system hang when setting up standalone tag_8021q VLAN for DSA ports,2023-04-08T15:09:31,yes
kernel-change2-659009,kernel-patch-13205771,net: stmmac:fix system hang when setting up standalone tag_8021q VLAN for DSA ports,2023-04-08T15:58:23,yes
kernel-change2-659009,kernel-patch-13208713,[v1] net: stmmac:fix system hang when setting up standalone tag_8021q VLAN for DSA ports,2023-04-12T09:50:30,yes
kernel-change2-659009,kernel-patch-13210320,net: stmmac:fix system hang when setting up tag_8021q VLAN for DSA ports,2023-04-13T13:38:32,yes
kernel-change2-659009,kernel-patch-13210379,"[net-next,v4] net: stmmac:fix system hang when setting up tag_8021q VLAN for DSA ports",2023-04-13T15:06:41,yes
kernel-change2-659009,kernel-patch-13210873,"[net-next,v2] net: stmmac:fix system hang when setting up tag_8021q VLAN for DSA ports",2023-04-14T02:23:41,yes
kernel-change2-659009,kernel-patch-13210901,"[net-next,v3] net: stmmac:fix system hang when setting up tag_8021q VLAN for DSA ports",2023-04-14T03:07:10,yes
kernel-change2-659009,kernel-patch-13214145,"[net-next,v5] net: stmmac:fix system hang when setting up tag_8021q VLAN for DSA ports",2023-04-17T14:11:58,yes
kernel-change2-659009,kernel-patch-13216961,"[net-next,v6] net: stmmac:fix system hang when setting up tag_8021q VLAN for DSA ports",2023-04-19T14:13:46,yes
kernel-change2-626414,kernel-patch-10116795,"[RFC,2/5,media] dt: bindings: Update binding documentation for sunxi IR controller",2017-12-16T02:49:11,yes
kernel-change2-626414,kernel-patch-10117973,[2/5] media: dt: bindings: Update binding documentation for sunxi IR controller,2017-12-17T22:45:44,yes
kernel-change2-626414,kernel-patch-10119593,"[v2,2/6] media: dt: bindings: Update binding documentation for sunxi IR controller",2017-12-18T14:11:42,yes
kernel-change2-626414,kernel-patch-10122631,"[v3,2/6] media: dt: bindings: Update binding documentation for sunxi IR controller",2017-12-19T08:07:43,yes
kernel-change2-626414,kernel-patch-10189891,"[v4,2/6] media: dt: bindings: Update binding documentation for sunxi IR controller",2018-01-29T15:58:06,yes
kernel-change2-626414,kernel-patch-10192121,"[v5,2/6] media: dt: bindings: Update binding documentation for sunxi IR controller",2018-01-30T17:46:52,yes
kernel-change2-626414,kernel-patch-10216129,"[RESEND,v5,2/6] media: dt: bindings: Update binding documentation for sunxi IR controller",2018-02-13T12:29:48,yes
kernel-change2-571549,kernel-patch-2127291,"[v2,12/13] mailbox: check for NULL nb in mailbox_put",2013-02-12T04:57:11,yes
kernel-change2-571549,kernel-patch-2261191,"[PATCHv3,13/14] mailbox: check for NULL nb in mailbox_put",2013-03-13T03:24:30,yes
