change2_original_id,patch_original_id,patch_name,date,is_correct
ozlabs-change2-571412,ozlabs-patch-898343,[U-Boot] ARM: rmobile: Add rudimentary SDHI2 node on R8A77970 V3M Eagle,2018-04-15T22:59:35,yes
ozlabs-change2-571412,ozlabs-patch-898347,"[U-Boot,V2] ARM: rmobile: Add rudimentary SDHI2 node on R8A77970 V3M",2018-04-15T23:07:06,yes
ozlabs-change2-512435,ozlabs-patch-1322731,"[v2,1/2] rockchip: Add SoC detection helper",2020-07-04T09:15:02,yes
ozlabs-change2-512435,ozlabs-patch-1332821,"[v3,1/2] rockchip: Add rk3288 SoC detection helper",2020-07-21T06:46:37,yes
ozlabs-change2-522386,ozlabs-patch-121140,"[U-Boot,3/8] tftpput: Rename TFTP to TFTPGET",2011-10-22T04:51:35,yes
ozlabs-change2-522386,ozlabs-patch-121476,"[U-Boot,v2,05/11] net: tftpput: Rename TFTP to TFTPGET",2011-10-25T04:00:02,yes
ozlabs-change2-528712,ozlabs-patch-1230448,"[v2,2/3] tbs2910: disable loadb and loads commands",2020-01-28T17:04:17,yes
ozlabs-change2-528712,ozlabs-patch-1235204,"[v3,1/6] board: tbs2910: disable loadb and loads commands",2020-02-08T05:38:34,yes
ozlabs-change2-528712,ozlabs-patch-1245418,"[v4,1/6] board: tbs2910: disable loadb and loads commands",2020-02-27T00:36:57,yes
ozlabs-change2-528712,ozlabs-patch-1301119,"[PATCHv5,1/7] board: tbs2910: disable loadb and loads commands",2020-05-30T03:24:19,yes
ozlabs-change2-561717,ozlabs-patch-246204,"[U-Boot,v2] OMAP4/5: I2C: New read, write and probe functions",2013-05-24T16:34:11,yes
ozlabs-change2-561717,ozlabs-patch-247427,"[U-Boot,v3] OMAP: I2C: New read, write and probe functions",2013-05-29T22:24:42,yes
ozlabs-change2-561717,ozlabs-patch-248005,"[U-Boot,V4] ARM: OMAP: I2C: New read, write and probe functions",2013-05-31T19:05:33,yes
ozlabs-change2-561717,ozlabs-patch-248084,"[U-Boot,V5] ARM: OMAP: I2C: New read, write and probe functions",2013-06-01T16:44:38,yes
ozlabs-change2-569408,ozlabs-patch-1199283,"[U-Boot,v4,070/100] dm: doc: Add a note about of-platdata and header files",2019-11-22T04:18:35,yes
ozlabs-change2-569408,ozlabs-patch-1200224,"[U-Boot,v5,070/101] dm: doc: Add a note about of-platdata and header files",2019-11-25T04:10:20,yes
ozlabs-change2-569408,ozlabs-patch-1205404,"[v6,070/102] dm: doc: Add a note about of-platdata and header files",2019-12-07T04:42:43,yes
ozlabs-change2-569408,ozlabs-patch-1514669,[10/12] dm: doc: Add a note about of-platdata header files,2021-08-07T13:24:10,no
ozlabs-change2-513331,ozlabs-patch-1468171,[2/2] drivers: mmc: add OpenPiton MMC support,2021-04-20T05:17:07,yes
ozlabs-change2-513331,ozlabs-patch-1468992,"[V2,1/2] mmc: add OpenPiton mmc support",2021-04-22T06:19:57,yes
ozlabs-change2-513331,ozlabs-patch-1470191,"[V3,1/2] mmc: add OpenPiton mmc support",2021-04-26T03:31:29,yes
ozlabs-change2-513331,ozlabs-patch-1474760,"[V4,1/2] mmc: add OpenPiton mmc support",2021-05-06T03:40:45,yes
ozlabs-change2-513331,ozlabs-patch-1487568,"[V5,1/2] mmc: add OpenPiton mmc support",2021-06-04T04:52:48,yes
ozlabs-change2-513554,ozlabs-patch-929569,"[U-Boot,10/11] efi_loader: Pass virtual address to fs_read()",2018-06-14T16:33:33,yes
ozlabs-change2-513554,ozlabs-patch-929618,"[U-Boot,v2,10/11] efi_loader: Pass address to fs_read()",2018-06-14T18:22:31,yes
ozlabs-change2-513554,ozlabs-patch-930921,"[U-Boot,v8,29/30] efi_loader: Pass address to fs_read()",2018-06-18T14:08:34,yes
ozlabs-change2-513554,ozlabs-patch-933322,"[U-Boot,v5,03/10] efi_loader: Pass address to fs_read()",2018-06-22T12:44:11,yes
ozlabs-change2-513554,ozlabs-patch-954886,"[U-Boot,v9,17/18] efi_loader: Pass address to fs_read()",2018-08-08T09:54:32,yes
ozlabs-change2-513554,ozlabs-patch-970194,"[U-Boot,v10,08/10] efi_loader: Pass address to fs_read()",2018-09-15T06:50:59,yes
ozlabs-change2-520321,ozlabs-patch-746475,"[U-Boot,v2,19/29] ARM: i.MX6: sabresd: Enable DM_ETH",2017-04-03T13:53:26,yes
ozlabs-change2-520321,ozlabs-patch-747479,"[U-Boot,v3,19/31] ARM: i.MX6: sabresd: Enable DM_ETH",2017-04-05T19:20:29,yes
ozlabs-change2-520321,ozlabs-patch-748722,"[U-Boot,v4,19/35] ARM: i.MX6: sabresd: Enable DM_ETH",2017-04-09T06:52:40,yes
ozlabs-change2-520321,ozlabs-patch-758655,"[U-Boot,v5,19/33] ARM: i.MX6: sabresd: Enable DM_ETH",2017-05-04T15:11:28,yes
ozlabs-change2-520321,ozlabs-patch-763938,"[U-Boot,v6,17/21] i.MX6: SabreSD: Enable DM_ETH",2017-05-18T11:00:27,yes
ozlabs-change2-520321,ozlabs-patch-765815,"[U-Boot,v7,15/17] i.MX6: SabreSD: Enable DM_ETH",2017-05-23T07:58:28,yes
ozlabs-change2-510089,ozlabs-patch-973578,"[U-Boot,v1,1/2] WIP: serial: Introduce ->getinfo() callback",2018-09-22T13:05:04,yes
ozlabs-change2-510089,ozlabs-patch-998483,"[U-Boot,v2,1/5] serial: Introduce ->getinfo() callback",2018-11-15T17:58:50,yes
ozlabs-change2-510089,ozlabs-patch-1000760,"[U-Boot,v3,2/7] dm: serial: Introduce ->getinfo() callback",2018-11-20T21:52:33,yes
ozlabs-change2-505877,ozlabs-patch-1388199,"[v2,01/28] binman: Update the entry docs",2020-10-26T23:39:59,no
ozlabs-change2-505877,ozlabs-patch-1716907,"[v6,03/12] binman: Update entry docs",2022-12-17T16:11:08,yes
ozlabs-change2-505877,ozlabs-patch-1716960,"[v7,03/12] binman: Update entry docs",2022-12-17T21:28:04,yes
ozlabs-change2-505877,ozlabs-patch-1718576,"[v8,03/13] binman: Update entry docs",2022-12-21T23:07:16,yes
ozlabs-change2-505877,ozlabs-patch-1722742,"[v9,03/14] binman: Update entry docs",2023-01-07T21:07:10,yes
ozlabs-change2-509345,ozlabs-patch-558742,[U-Boot] image: fix getenv_bootm_size() function,2015-12-18T05:17:10,no
ozlabs-change2-509345,ozlabs-patch-579391,[U-Boot] image: fix getenv_bootm_size() function again,2016-02-05T07:12:50,no
ozlabs-change2-525966,ozlabs-patch-341399,"[U-Boot,V3,2/3] Add the function 'confirm_yesno' for interactive confirmation.",2014-04-22T15:54:46,yes
ozlabs-change2-525966,ozlabs-patch-342094,"[U-Boot,V4,2/3] Add the function 'confirm_yesno' for interactive",2014-04-24T06:40:40,yes
ozlabs-change2-525966,ozlabs-patch-342170,"[U-Boot,V5,2/3] Add the function 'confirm_yesno' for interactive",2014-04-24T08:30:07,yes
ozlabs-change2-511707,ozlabs-patch-115391,[U-Boot] Add support for IDS8313 boards,2011-09-19T20:13:31,yes
ozlabs-change2-511707,ozlabs-patch-115465,"[U-Boot,v2] Add support for IDS8313 boards",2011-09-20T08:48:48,yes
ozlabs-change2-511707,ozlabs-patch-116610,"[U-Boot,v3,1/3] ids8313: add support for IDS8313 boards",2011-09-27T14:24:12,yes
